ANO_ELEICAO;NR_TURNO;TP_ABRANGENCIA;SG_UF;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;DS_CARGO;NR_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;SG_PARTIDO;NM_COLIGACAO;DS_SIT_TOT_TURNO;QT_VOTOS_NOMINAIS;codeIBGE;espectro;pop2020;img;PIB;PIB_agr;PIB_ind;PIB_com;PIB_estatal;micro;meso
2020;1;M;MG;40150;AGUANIL;64;Prefeito;11;JOSE MARCIO DE OLIVEIRA;MARCIO;DEFERIDO;PP;UNIDOS O PROGRESSO CONTINUA;ELEITO;2331;3100807;DIREITA;4522;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;62088;10131;3199;21925;24199;Campo Belo;Oeste de Minas
2020;1;M;MG;42390;CANDEIAS;296;Prefeito;11;RODRIGO MORAES LAMOUNIER;RODRIGO DO CELINHO;DEFERIDO;PP;JUNTOS SOMOS MAIS;ELEITO;6949;3112000;DIREITA;14888;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;254011;43024;22137;106306;65627;Campo Belo;Oeste de Minas
2020;1;M;MG;48070;MARMELÓPOLIS;134;Prefeito;55;CAMILO ALBERTO RIBEIRO DA SILVA;CAMILO;DEFERIDO;PSD;NO CAMINHO CERTO, CONSTRUINDO O FUTURO;ELEITO;1437;3140407;CENTRO ESQUERDA;2728;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psd.png;34313;6120;1090;10854;15141;Itajubá;Sul/Sudoeste de Minas
2020;1;M;MG;48119;MATERLÂNDIA;242;Prefeito;12;JOVENTINO MARIA FERREIRA;JOVENTINO;DEFERIDO;PDT;COM A FORÇA DO POVO, RUMO AO PROGRESSO;ELEITO;1652;3140605;CENTRO ESQUERDA;4436;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pdt.png;47731;9634;1752;13357;21208;Guanhães;Vale do Rio Doce
2020;1;M;MG;41009;LUISLÂNDIA;50;Prefeito;11;JUVENAL ALVES DOS SANTOS;JU;DEFERIDO;PP;EXPERIENCIA E JUVENTUDE;ELEITO;2322;3138682;DIREITA;6718;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;53175;3972;1892;15637;29557;Montes Claros;Norte de Minas
2020;1;M;MG;47350;JURAMENTO;185;Prefeito;11;MARLENE DE LOURDES SILVEIRA MOREIRA;MARLENE DE VENÂNCIO;DEFERIDO;PP;ALIANÇA, PAZ E PROGRESSO JURAMENTENSE;ELEITO;1429;3136801;DIREITA;4345;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;41310;5004;2077;10780;21734;Montes Claros;Norte de Minas
2020;1;M;MG;50431;PORTEIRINHA;226;Prefeito;11;JURACI FREIRE MARTINS;JURACY FREIRE;DEFERIDO;PP;EXPERIÊNCIA E JUVENTUDE A SERVIÇO DE PORTEIRINHA;ELEITO;9385;3152204;DIREITA;37864;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;394414;43377;28671;149620;152183;Janaúba;Norte de Minas
2020;1;M;MG;51373;SACRAMENTO;243;Prefeito;15;WESLEY DE SANTI DE MELO;BAGUÁ;DEFERIDO;MDB;SACRAMENTO NO CAMINHO CERTO;ELEITO;9009;3156908;DIREITA;26374;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;1318734;279450;363372;427434;144172;Araxá;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;49336;PALMA;201;Prefeito;22;HIRAM VINICIUS MENDONÇA FINAMORE;VINICIUS FINAMORE;DEFERIDO;PL; O FUTURO É AGORA ;ELEITO;2491;3146701;DIREITA;6611;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pl.png;79511;9248;4198;32664;29202;Cataguases;Zona da Mata
2020;1;M;MG;41050;BANDEIRA DO SUL;222;Prefeito;14;EDERVAN LEANDRO DE FREITAS;EDERVAN;DEFERIDO;PTB;UMA BANDEIRA DO SUL PARA TODOS;ELEITO;2104;3105301;CENTRO DIREITA;5778;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/ptb.png;74629;2061;9287;30307;27833;Poços de Caldas;Sul/Sudoeste de Minas
2020;1;M;MG;49271;PAINEIRAS;1;Prefeito;45;AFRANIO ALVES MENDONÇA NETO;FRANINHO DO DR LUIZINHO;DEFERIDO;PSDB;COMPROMISSO, TRABALHO E ÉTICA;ELEITO;1907;3146404;DIREITA;4462;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;62832;12509;2763;21478;22668;Três Marias;Central Mineira
2020;1;M;MG;53910;TUPACIGUARA;274;Prefeito;45;FRANCISCO LOURENÇO BORGES NETO;NETO DA EDILAMAR;DEFERIDO;PSDB;TUPACIGUARA DE NOVO NO RUMO DO PROGRESSO;ELEITO;5362;3169604;DIREITA;25398;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;692441;145093;98564;271321;122432;Uberlândia;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;40290;ALÉM PARAÍBA;7;Prefeito;25;MIGUEL BELMIRO DE SOUZA JUNIOR;MIGUELZINHO;DEFERIDO;DEM;¿UNIDOS PARA NOVOS DESAFIOS. RUMO AO DESENVOLVIMENTO!¿ ;ELEITO;10712;3101508;DIREITA;35401;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;824799;6721;224413;391949;148413;Cataguases;Zona da Mata
2020;1;M;MG;44199;DATAS;262;Prefeito;55;NARLISSON DE JESUS MARTINS;NARLISSON;DEFERIDO;PSD; DIAS MELHORES PARA DATAS ;ELEITO;1829;3121001;CENTRO ESQUERDA;5421;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psd.png;54781;8213;2292;16873;25757;Diamantina;Jequitinhonha
2020;1;M;MG;41360;PINGO D ÁGUA;72;Prefeito;12;LUIZ PAULO COELHO;LUIZ PAULO;DEFERIDO;PDT;CIDADANIA E PARTICIPAÇÃO;ELEITO;2178;3150539;CENTRO ESQUERDA;4986;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pdt.png;47979;4287;2596;15056;24413;Caratinga;Vale do Rio Doce
2020;1;M;MG;53210;SENHORA DO PORTO;121;Prefeito;70;RONAN JOSÉ PORTILHO;RONAN PORTILHO;DEFERIDO;AVANTE;RUMO NOVO COM A FORÇA DO POVO;ELEITO;1058;3166105;CENTRO DIREITA;3519;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/avante.png;36352;7336;1714;7782;18737;Guanhães;Vale do Rio Doce
2020;1;M;MG;46370;ITABIRITO;133;Prefeito;23;ORLANDO AMORIM CALDEIRA;ORLANDO CALDEIRA;DEFERIDO;CIDADANIA;TRANSFORMA ITABIRITO;ELEITO;16802;3131901;CENTRO;52446;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/cidadania.png;2846359;4565;1271983;963086;334037;Ouro Preto;Metropolitana de Belo Horizonte
2020;1;M;MG;49778;PEDRA DO INDAIÁ;249;Prefeito;77;MATEUS MARCIANO DOS SANTOS;MATEUS;DEFERIDO;SOLIDARIEDADE;UM NOVO TEMPO;ELEITO;1783;3148905;CENTRO DIREITA;3974;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/solidariedade.png;98212;24850;17293;24743;21852;Formiga;Oeste de Minas
2020;1;M;MG;49174;OURO BRANCO;88;Prefeito;45;HELIO MARCIO CAMPOS;HELIO CAMPOS;DEFERIDO;PSDB;O NOVO JEITO;ELEITO;8507;3145901;DIREITA;39867;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;4182641;5337;2169067;994009;186023;Conselheiro Lafaiete;Metropolitana de Belo Horizonte
2020;1;M;MG;40347;LAGOA GRANDE;230;Prefeito;40;EDSON SABINO DE LIMA;EDSON SABINO;DEFERIDO;PSB;VAMOS SEGUIR JUNTOS PARA FAZER MAIS;ELEITO;3393;3137536;DIREITA;9608;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psb.png;210184;53290;14920;77899;44136;Paracatu;Noroeste de Minas
2020;1;M;MG;42048;DOM BOSCO;329;Prefeito;11;NELSON PEREIRA DE BRITO;NELSON SALSICHA;DEFERIDO;PP;PARTIDO ISOLADO;ELEITO;1495;3122470;DIREITA;3655;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;49819;10927;2099;15255;18592;Unaí;Noroeste de Minas
2020;1;M;MG;44237;DELFINÓPOLIS;78;Prefeito;77;SUELY ALVES FERREIRA LEMOS;SUELY LEMOS;DEFERIDO;SOLIDARIEDADE;DELFINÓPOLIS NO CAMINHO CERTO;ELEITO;2410;3121209;CENTRO DIREITA;7131;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/solidariedade.png;183574;66411;9976;56193;42602;Passos;Sul/Sudoeste de Minas
2020;1;M;MG;44857;ESPINOSA;109;Prefeito;13;MILTON BARBOSA LIMA;MILTON BARBOSA;DEFERIDO;PT;PORQUE O POVO QUER, AVANÇA ESPINOSA!;ELEITO;9076;3124302;ESQUERDA;31610;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pt.png;314463;10522;33407;123204;125041;Janaúba;Norte de Minas
2020;1;M;MG;45055;FARIA LEMOS;69;Prefeito;15;GILBERTO DAMAS DE SOUSA;GIL DAMAS;DEFERIDO;MDB;RENOVA FARIA LEMOS;ELEITO;1519;3125309;DIREITA;3221;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;51619;12230;5867;13363;17830;Muriaé;Zona da Mata
2020;1;M;MG;40339;ALMENARA;9;Prefeito;55;ADEMIR COSTA GOBIRA;ADEMIR GOBIRA;DEFERIDO;PSD;AVANTE ALMENARA;ELEITO;16898;3101706;CENTRO ESQUERDA;42143;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psd.png;609300;13112;95224;288069;173608;Almenara;Jequitinhonha
2020;1;M;MG;40649;SANTA BÁRBARA DO LESTE;71;Prefeito;11;WILMA PEREIRA MAFRA RIBEIRO;WILMA PEREIRA;DEFERIDO;PP;EU AMO SANTA BÁRBARA DO LESTE;ELEITO;3359;3157252;DIREITA;8181;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;95636;8729;4469;39185;35935;Caratinga;Vale do Rio Doce
2020;1;M;MG;40169;DURANDÉ;168;Prefeito;25;JOSE ELIAS RODRIGUES PEREIRA;ZÉ ELIAS;DEFERIDO;DEM;HUMILDADE, TRABALHIO E COMPROMISSO;ELEITO;2596;3123528;DIREITA;7870;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;80725;10319;3532;28885;33050;Manhuaçu;Zona da Mata
2020;1;M;MG;47694;LIBERDADE;6;Prefeito;70;WALTER DE ASSIS TOLEDO JUNIOR;JUNINHO TOLEDO;DEFERIDO;AVANTE;PARTIDO ISOLADO;ELEITO;1429;3138500;CENTRO DIREITA;5031;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/avante.png;82646;18977;3497;31868;24025;Andrelândia;Sul/Sudoeste de Minas
2020;1;M;MG;52779;SÃO PEDRO DA UNIÃO;125;Prefeito;45;CUSTÓDIO RIBEIRO GARCIA;CUSTÓDIO;DEFERIDO;PSDB;TRABALHO COM DEDICAÇÃO, GRATIDÃO POR SÃO PEDRO DA UNIÃO;ELEITO;2099;3163904;DIREITA;4610;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;82483;22100;3664;28103;24040;São Sebastião do Paraíso;Sul/Sudoeste de Minas
2020;1;M;MG;41610;BONFIM;47;Prefeito;15;GUSTAVO MARQUES RIBEIRO;GUSTAVO MARQUES;DEFERIDO;MDB;BONFIM. TRABALHO E UNIAO;ELEITO;3822;3108107;DIREITA;6860;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;102323;14592;9781;41414;30739;Itaguara;Metropolitana de Belo Horizonte
2020;1;M;MG;54275;VIÇOSA;282;Prefeito;55;RAIMUNDO NONATO CARDOSO;RAIMUNDO VIOLEIRA;DEFERIDO;PSD;UNIAO POR VIÇOSA;ELEITO;13436;3171303;CENTRO ESQUERDA;79388;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psd.png;1749051;16182;171482;1059933;345766;Viçosa;Zona da Mata
2020;1;M;MG;51934;SANTA ROSA DA SERRA;327;Prefeito;15;JOSE HUMBERTO RIBEIRO;ZÉ HUMBERTO;DEFERIDO;MDB;UNIDOS PELO POVO;ELEITO;1948;3159704;DIREITA;3357;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;49841;9924;4140;14510;19535;Patos de Minas;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;42951;CARVALHOS;6;Prefeito;40;VALMIR SIQUEIRA DA SILVA;CARECA;DEFERIDO;PSB;TODOS POR UMA NOVA CARVALHOS;ELEITO;1754;3114808;DIREITA;4461;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psb.png;64015;11279;5288;21416;22420;Andrelândia;Sul/Sudoeste de Minas
2020;1;M;MG;41920;CONFINS;215;Prefeito;77;GERALDO GONÇALVES DOS SANTOS;PEZAO;DEFERIDO;SOLIDARIEDADE;PARTIDO ISOLADO;ELEITO;1895;3117876;CENTRO DIREITA;6800;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/solidariedade.png;1301634;154;67840;1103991;47385;Belo Horizonte;Metropolitana de Belo Horizonte
2020;1;M;MG;43559;CONCEIÇÃO DOS OUROS;300;Prefeito;15;LUÍS FERNANDO ROSA DE CASTRO;LUÍS FERNANDO;DEFERIDO;MDB;HONESTIDADE E PROGRESSO;ELEITO;3925;3117801;DIREITA;11748;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;180073;5899;43910;63599;49365;Santa Rita do Sapucaí;Sul/Sudoeste de Minas
2020;1;M;MG;51691;SANTANA DE PIRAPAMA;264;Prefeito;20;DALTON SOARES SILVA;SARGENTO DALTON;DEFERIDO;PSC;AVANÇA PIRAPAMA;ELEITO;3528;3158508;DIREITA;7589;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psc.png;95719;26854;7237;23782;33268;Sete Lagoas;Metropolitana de Belo Horizonte
2020;1;M;MG;41998;CAETÉ;56;Prefeito;70;LUCAS COELHO FERREIRA;LUCAS COELHO;DEFERIDO;AVANTE;AVANTE CAETÉ, AVANTE;ELEITO;10556;3110004;CENTRO DIREITA;45047;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/avante.png;799377;18776;146931;385199;188170;Belo Horizonte;Metropolitana de Belo Horizonte
2020;1;M;MG;52434;SÃO JOÃO BATISTA DO GLÓRIA;10;Prefeito;11;CELSO HENRIQUE FERREIRA;CELSINHO;DEFERIDO;PP;COLIGAÇÃO OPORTUNIDADES PARA TODOS;ELEITO;2730;3162203;DIREITA;7498;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;160622;46732;14165;49298;41656;Passos;Sul/Sudoeste de Minas
2020;1;M;MG;48976;NOVA MÓDICA;136;Prefeito;15;WALTER JUNIOR LADEIA BORBOREMA;WALTER JR;DEFERIDO;MDB;AMO NOVA MODICA;ELEITO;1664;3144904;DIREITA;3573;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;45747;6521;3093;14180;20157;Governador Valadares;Vale do Rio Doce
2020;1;M;MG;49697;PAVÃO;270;Prefeito;13;JANE CARLA PEREIRA DA ROCHA;JANE;DEFERIDO;PT;A FORÇA QUE VEM DO POVO;ELEITO;2570;3148509;ESQUERDA;8419;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pt.png;74614;10174;2385;23224;35989;Teófilo Otoni;Vale do Mucuri
2020;1;M;MG;48992;NOVA PONTE;340;Prefeito;22;LINDON CARLOS RESENDE DA CRUZ;LINDON;DEFERIDO;PL;PARA CONTINUAR MUDANDO;ELEITO;5009;3145000;DIREITA;15800;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pl.png;1253580;226254;715161;195097;81068;Araxá;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;44156;CRUZÍLIA;346;Prefeito;45;JOSÉ CARLOS MACIEL DE ALCKMIN;MEROLA;DEFERIDO;PSDB;PARTIDO ISOLADO;ELEITO;3540;3120805;DIREITA;15474;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;259729;23238;32799;116858;67566;Andrelândia;Sul/Sudoeste de Minas
2020;1;M;MG;53651;TAQUARAÇU DE MINAS;56;Prefeito;55;MARCILIO BEZERRA DA CRUZ;MARCILIO BEZERRA;DEFERIDO;PSD;PSD - TAQUARAÇU FELIZ DE NOVO;ELEITO;2053;3168309;CENTRO ESQUERDA;4099;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psd.png;49776;4355;3634;17195;22324;Itabira;Metropolitana de Belo Horizonte
2020;1;M;MG;43133;CENTRAL DE MINAS;169;Prefeito;15;GILBERTO FERREIRA DA CUNHA;GILBERTO CUNHA;DEFERIDO;MDB;PARTIDO ISOLADO;ELEITO;2512;3115706;DIREITA;7046;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;82008;3266;2637;38281;32645;Mantena;Vale do Rio Doce
2020;1;M;MG;43036;CONCEIÇÃO DA BARRA DE MINAS;328;Prefeito;51;HEITOR SEBASTIAO GUEDES;HEITOR GUEDES;DEFERIDO;PATRIOTA;UNIDOS POR CONCEIÇÃO DA BARRA;ELEITO;1576;3115201;DIREITA;3946;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/patriota.png;50921;14117;2219;13481;19392;São João Del Rei;Campo das Vertentes
2020;1;M;MG;54437;VOLTA GRANDE;7;Prefeito;15;JORGE LUIZ GOMES DA COSTA;SEU JORGE;DEFERIDO;MDB;PARTIDO ISOLADO;ELEITO;1771;3172103;DIREITA;5261;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;67601;6378;3561;24733;26538;Cataguases;Zona da Mata
2020;1;M;MG;53252;SERICITA;339;Prefeito;45;ARTHUR EVERARDO CRUZ VALVERDE;ARTHUR;DEFERIDO;PSDB;INOVAÇÃO, TRABALHO E UNIÃO;ELEITO;3747;3166303;DIREITA;7333;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;64889;5218;5425;20415;30907;Ponte Nova;Zona da Mata
2020;1;M;MG;42498;CAPIM BRANCO;174;Prefeito;70;ELVIS PRESLEY MOREIRA GONÇALVES;ELVIS PRESLEY;DEFERIDO;AVANTE;JUNTOS PODEMOS MAIS;ELEITO;2347;3112505;CENTRO DIREITA;9826;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/avante.png;101162;2019;11267;41925;40291;Sete Lagoas;Metropolitana de Belo Horizonte
2020;1;M;MG;40789;SÃO JOSÉ DA LAPA;311;Prefeito;70;DIEGO ALVARO DOS SANTOS SILVA;DIEGO;DEFERIDO;AVANTE;SÃO JOSÉ DA LAPA AVANÇANDO;ELEITO;7207;3162955;CENTRO DIREITA;24135;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/avante.png;517691;8772;158244;172851;108593;Belo Horizonte;Metropolitana de Belo Horizonte
2020;1;M;MG;52612;SÃO JOSÉ DA VARGINHA;202;Prefeito;25;VANDEIR PAULINO DA SILVA;VANDEIR PAULINO;DEFERIDO;DEM;COM O POVO OPROGRESSO CONTINUA;ELEITO;2219;3163102;DIREITA;5079;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;92704;42102;2879;19132;24640;Pará de Minas;Metropolitana de Belo Horizonte
2020;1;M;MG;47554;LAMBARI;159;Prefeito;10;MARCELO GIOVANI DE SOUSA;MARCELO DA VAN TACUNOIS;DEFERIDO;REPUBLICANOS;EU AMO LAMBARI;ELEITO;5211;3137809;CENTRO DIREITA;20907;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/republicanos.png;348059;12174;40218;178328;85275;São Lourenço;Sul/Sudoeste de Minas
2020;1;M;MG;40363;LIMEIRA DO OESTE;142;Prefeito;90;ENEDINO PEREIRA FILHO;ENEDINO;DEFERIDO;PROS;UNIDOS POR LIMEIRA DO OESTE;ELEITO;2555;3138625;DIREITA;7589;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pros.png;402253;108095;102169;105923;44173;Frutal;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;49611;PATROCÍNIO;211;Prefeito;25;DEIRÓ MOREIRA MARRA;DEIRÓ MARRA;DEFERIDO;DEM;PATROCINIO NÃO PODE PARAR;ELEITO;29493;3148103;DIREITA;91449;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;2813720;285297;359310;1447515;416516;Patrocínio;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;52132;SANTOS DUMONT;250;Prefeito;23;CARLOS ALBERTO DE AZEVEDO;BETINHO;DEFERIDO;CIDADANIA;COMPROMISSO COM DESENVOLVIMENTO;ELEITO;10599;3160702;CENTRO;46421;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/cidadania.png;1008420;11700;253154;390308;185322;Juiz de Fora;Zona da Mata
2020;1;M;MG;40894;ARINOS;320;Prefeito;19;MARCÍLIO ÁLISSON FONSECA DE ALMEIDA;MARCÍLIO DE TONHÃO;DEFERIDO;PODE;JUNTOS NÓS PODEMOS;ELEITO;5824;3104502;DIREITA;17862;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pode.png;233579;37900;10756;88278;80031;Unaí;Noroeste de Minas
2020;1;M;MG;51756;SANTANA DO JACARÉ;296;Prefeito;10;RENATO TIRADO FREIRE;RENATO DO LÓ;DEFERIDO;REPUBLICANOS;RENOVAR, PARA AVANÇAR!;ELEITO;1648;3158805;CENTRO DIREITA;4834;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/republicanos.png;84739;4902;20834;30004;22851;Campo Belo;Oeste de Minas
2020;1;M;MG;48330;MESQUITA;176;Prefeito;45;RONALDO DE OLIVEIRA;RONALDO;DEFERIDO;PSDB;MESQUITA NO CAMINHO CERTO;ELEITO;2174;3141702;DIREITA;5546;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;49890;4983;1496;16239;25483;Ipatinga;Vale do Rio Doce
2020;1;M;MG;41386;PINTÓPOLIS;285;Prefeito;51;LEY LOPES DOS SANTOS;LEY LOPES;DEFERIDO;PATRIOTA;UNIDOS POR UMA PINTOPOLIS MELHOR;ELEITO;4089;3150570;DIREITA;7524;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/patriota.png;60998;6009;2213;16678;34040;Januária;Norte de Minas
2020;1;M;MG;44555;DOM VIÇOSO;99;Prefeito;43;FRANCISCO ROSINEI PINTO;NEI;DEFERIDO;PV;EXPERIÊNCIA, CONTINUAÇÃO DO PROGRESSO;ELEITO;1178;3122801;CENTRO;2997;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pv.png;32015;4146;1020;9462;16547;Itajubá;Sul/Sudoeste de Minas
2020;1;M;MG;47252;JOÃO PINHEIRO;151;Prefeito;12;EDMAR XAVIER MACIEL;EDINHO;DEFERIDO;PDT;MAIS CONQUISTAS, MAIS AVANÇOS;ELEITO;20306;3136306;CENTRO ESQUERDA;47726;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pdt.png;1519227;314038;286865;561934;212896;Paracatu;Noroeste de Minas
2020;1;M;MG;47171;JESUÂNIA;159;Prefeito;90;JOSÉ LAÉRCIO BRANDÃO DE CASTRO;LAÉRCIO;DEFERIDO;PROS;O PROGRESSO CONTINUA;ELEITO;2270;3135902;DIREITA;4780;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pros.png;64307;16690;2269;20480;21770;São Lourenço;Sul/Sudoeste de Minas
2020;1;M;MG;46116;INCONFIDENTES;199;Prefeito;12;ROSÂNGELA MARIA DANTAS;ROSANGELA;DEFERIDO;PDT;UNIDOS POR INCONFIDENTES;ELEITO;1783;3130606;CENTRO ESQUERDA;7358;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pdt.png;95027;8385;11161;35612;32943;Poços de Caldas;Sul/Sudoeste de Minas
2020;1;M;MG;47155;JEQUITINHONHA;149;Prefeito;12;NILO BARBUDA SOUTO;NILO SOUTO;DEFERIDO;PDT;VIDA NOVA JEQUITINHONHA;ELEITO;5575;3135803;CENTRO ESQUERDA;25474;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pdt.png;250247;15113;11762;106925;103085;Almenara;Jequitinhonha
2020;1;M;MG;42480;VARGEM GRANDE DO RIO PARDO;237;Prefeito;15;GABRIEL ARCANJO BRAZ;GABRIEL BRAZ;DEFERIDO;MDB;PARTIDO ISOLADO;ELEITO;1943;3170651;DIREITA;5026;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;50847;9369;3350;12069;24622;Salinas;Norte de Minas
2020;1;M;MG;40606;RIACHINHO;329;Prefeito;19;NEIZON REZENDE DA SILVA;NEIZON REZENDE;DEFERIDO;PODE;JUNTOS POR RIACHINHO;ELEITO;2669;3154457;DIREITA;8134;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pode.png;110035;30886;3811;34871;36147;Pirapora;Norte de Minas
2020;1;M;MG;51012;RIO DO PRADO;149;Prefeito;40;ADIMILSON ANTUNES DE ALMEIDA;MISSIM;DEFERIDO;PSB;RENOVAR PARA AVANÇAR;ELEITO;2037;3155108;DIREITA;5133;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psb.png;45598;2873;1178;15006;24746;Almenara;Jequitinhonha
2020;1;M;MG;51110;RIO PARDO DE MINAS;237;Prefeito;20;ASTOR JOSÉ DE SÁ;TUQUINHA;DEFERIDO;PSC;RIO PARDO NO CAMINHO CERTO COM OS FILHOS DA TERRA;ELEITO;6014;3155603;DIREITA;31045;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psc.png;270972;44848;9738;79582;126185;Salinas;Norte de Minas
2020;1;M;MG;42838;CARMO DO CAJURU;287;Prefeito;40;EDSON DE SOUZA VILELA;EDSON VILELA;DEFERIDO;PSB;CAJURU NÃO PODE PARAR;ELEITO;9427;3114204;DIREITA;22693;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psb.png;467118;43196;112691;166204;101513;Divinópolis;Oeste de Minas
2020;1;M;MG;40525;PALMÓPOLIS;9;Prefeito;25;MARCELO FERNANDES DE ALMEIDA;MARCELO FERNANDES;DEFERIDO;DEM;PALMOPOLIS PRECISA CONTINUAR AVANÇANDO;ELEITO;2852;3146750;DIREITA;5349;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;54703;4712;3524;17681;26850;Almenara;Jequitinhonha
2020;1;M;MG;42854;CARMO DO PARANAÍBA;76;Prefeito;22;CESAR CAETANO DE ALMEIDA FILHO;DR. CÉSAR;DEFERIDO;PL;A MUDANÇA CONTINUA;ELEITO;6450;3114303;DIREITA;30334;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pl.png;739540;90366;79663;358826;138406;Patos de Minas;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;49379;PAPAGAIOS;219;Prefeito;45;MÁRIO REIS FILGUEIRAS;MÁRIO REIS;DEFERIDO;PSDB;PAPAGAIOS NÃO PODE PARAR;ELEITO;7361;3146909;DIREITA;15800;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;266944;19785;53085;105886;65733;Sete Lagoas;Metropolitana de Belo Horizonte
